Payment_Date,Month,Year,Quarter,Period,Organisation_Name,Sector,Total_Amount_N,Current_Payment_N,Arrears_Balance_N,Has_Arrears,Arrears_Only,Compliance_Status,Payment_Day,Payment_Week,End_of_Month_Flag,Implied_Payroll_N
29/01/2025,January,2025,Q1,Q1-2025,RA INTERNATIONAL SCHOOL FOUNDATION,"CONSULTANCY, EDUCATION AND TRAINING",7887435.56,7887435.56,0.0,0,0,FULLY_CURRENT,29,5,END_OF_MONTH,788743556.0
29/01/2025,January,2025,Q1,Q1-2025,REBISI DEVELOPMENT INITIATIVE,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,29,5,END_OF_MONTH,10000000.0
29/01/2025,January,2025,Q1,Q1-2025,JOINT MARINE SERVICES LTD,MARITIME AND SHIPPING,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,29,5,END_OF_MONTH,10000000.0
29/01/2025,January,2025,Q1,Q1-2025,AMOSCO INSPECTION SERVICES NIGERIA LIMITED,GENERAL CONTRACT,650000.0,650000.0,0.0,0,0,FULLY_CURRENT,29,5,END_OF_MONTH,65000000.0
29/01/2025,January,2025,Q1,Q1-2025,HOLIN WELLS GLOBAL SERVICES LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,29,5,END_OF_MONTH,10000000.0
29/01/2025,January,2025,Q1,Q1-2025,DANELEC LIMITED,GENERAL CONTRACT,1323795.0,1323795.0,0.0,0,0,FULLY_CURRENT,29,5,END_OF_MONTH,132379500.0
29/01/2025,January,2025,Q1,Q1-2025,BGAMS ENGINEERING SERVICES LIMITED,"BUILDING, CONSTRUCTION AND ENGINEERING",200000.0,200000.0,0.0,0,0,FULLY_CURRENT,29,5,END_OF_MONTH,20000000.0
29/01/2025,January,2025,Q1,Q1-2025,JUSTIO NIGERIA LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,29,5,END_OF_MONTH,10000000.0
29/01/2025,January,2025,Q1,Q1-2025,MERCURY ENGINEERING AND CONSTRUCTION COMPANY LIMITED,"BUILDING, CONSTRUCTION AND ENGINEERING",346220.85,346220.85,0.0,0,0,FULLY_CURRENT,29,5,END_OF_MONTH,34622085.0
30/01/2025,January,2025,Q1,Q1-2025,SAGBENS GLOBAL RESOURCES LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,30,5,END_OF_MONTH,10000000.0
30/01/2025,January,2025,Q1,Q1-2025,JEVI AUSTIN INTERNATIONAL COMPANY LIMITED,GENERAL CONTRACT,117877.64,117877.64,0.0,0,0,FULLY_CURRENT,30,5,END_OF_MONTH,11787764.0
30/01/2025,January,2025,Q1,Q1-2025,JUMONDX NIGERIA LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,30,5,END_OF_MONTH,10000000.0
30/01/2025,January,2025,Q1,Q1-2025,SAKIBS NIGERIA LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,30,5,END_OF_MONTH,10000000.0
30/01/2025,January,2025,Q1,Q1-2025,JOCAM NIGERIA LIMITED,GENERAL CONTRACT,281027.35,281027.35,0.0,0,0,FULLY_CURRENT,30,5,END_OF_MONTH,28102735.0
30/01/2025,January,2025,Q1,Q1-2025,EJOVI SECURITY LTD,"CONSULTANCY, EDUCATION AND TRAINING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,30,5,END_OF_MONTH,10000000.0
30/01/2025,January,2025,Q1,Q1-2025,ECKO FLEET LIMITED,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,30,5,END_OF_MONTH,10000000.0
30/01/2025,January,2025,Q1,Q1-2025,STAR-RAY LIMITED,GENERAL CONTRACT,119546.21,119546.21,0.0,0,0,FULLY_CURRENT,30,5,END_OF_MONTH,11954621.0
30/01/2025,January,2025,Q1,Q1-2025,NERSTEN SERVICES LTD,GENERAL CONTRACT,102586.0,102586.0,0.0,0,0,FULLY_CURRENT,30,5,END_OF_MONTH,10258600.0
30/01/2025,January,2025,Q1,Q1-2025,WOKU ZOLUTIONZ INTERNATIONAL LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,30,5,END_OF_MONTH,10000000.0
31/01/2025,January,2025,Q1,Q1-2025,GIGASEC SERVICES LIMITED,OIL AND GAS,363953.93,363953.93,0.0,0,0,FULLY_CURRENT,31,5,END_OF_MONTH,36395393.0
31/01/2025,January,2025,Q1,Q1-2025,F. AMETHYST GLOBAL LIMITED,GENERAL CONTRACT,200000.0,200000.0,0.0,0,0,FULLY_CURRENT,31,5,END_OF_MONTH,20000000.0
31/01/2025,January,2025,Q1,Q1-2025,ZATCA ENERGY LIMITED,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,31,5,END_OF_MONTH,10000000.0
31/01/2025,January,2025,Q1,Q1-2025,MIKE-SPRING LOGISTICS LIMITED,TRANSPORT AND TRAVELS,600000.0,600000.0,0.0,0,0,FULLY_CURRENT,31,5,END_OF_MONTH,60000000.0
31/01/2025,January,2025,Q1,Q1-2025,PIPE COATERS NIGERIA LIMITED,OIL AND GAS,7510766.0,7510766.0,0.0,0,0,FULLY_CURRENT,31,5,END_OF_MONTH,751076600.0
31/01/2025,January,2025,Q1,Q1-2025,CLEV DYNAMIC INSPECTIONS LTD,GENERAL CONTRACT,300000.0,300000.0,0.0,0,0,FULLY_CURRENT,31,5,END_OF_MONTH,30000000.0
03/02/2025,February,2025,Q1,Q1-2025,KOLA BAMIWUYE & CO (CHARTERED ACCOUNTANT),GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,3,1,EARLY_MONTH,10000000.0
03/02/2025,February,2025,Q1,Q1-2025,OMOLA INTEGRATED SERVICES LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,3,1,EARLY_MONTH,10000000.0
03/02/2025,February,2025,Q1,Q1-2025,LIXOG BLOOMING GARDENS COMPANY,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,3,1,EARLY_MONTH,10000000.0
03/02/2025,February,2025,Q1,Q1-2025,UZO DIVINEFAVOUR AND SONS LIMITED,GENERAL CONTRACT,600000.0,600000.0,0.0,0,0,FULLY_CURRENT,3,1,EARLY_MONTH,60000000.0
03/02/2025,February,2025,Q1,Q1-2025,NEZECH ENGINEERING SERVICES LIMITED,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,3,1,EARLY_MONTH,10000000.0
03/02/2025,February,2025,Q1,Q1-2025,LATITAB LATITA LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,3,1,EARLY_MONTH,10000000.0
04/02/2025,February,2025,Q1,Q1-2025,TONNAC DYNAMIC IDEAS LIMITED,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,4,1,EARLY_MONTH,10000000.0
04/02/2025,February,2025,Q1,Q1-2025,TREASHPEE NIGERIA LIMITED,GENERAL CONTRACT,200000.0,200000.0,0.0,0,0,FULLY_CURRENT,4,1,EARLY_MONTH,20000000.0
04/02/2025,February,2025,Q1,Q1-2025,STRUMBERG ENERGIES LTD,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,4,1,EARLY_MONTH,10000000.0
04/02/2025,February,2025,Q1,Q1-2025,IMODAN LOGISTIC SERVICES NIGERIA LIMITED,MARITIME AND SHIPPING,163128.29,163128.29,0.0,0,0,FULLY_CURRENT,4,1,EARLY_MONTH,16312829.0
04/02/2025,February,2025,Q1,Q1-2025,ABRIM NIG LTD,GENERAL CONTRACT,130000.0,130000.0,0.0,0,0,FULLY_CURRENT,4,1,EARLY_MONTH,13000000.0
04/02/2025,February,2025,Q1,Q1-2025,REDKRYS INTEGRATED SERVICES LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,4,1,EARLY_MONTH,10000000.0
04/02/2025,February,2025,Q1,Q1-2025,JEWELLS LINKS CONSULTS SERVICES LTD,"CONSULTANCY, EDUCATION AND TRAINING",183381.14,183381.14,0.0,0,0,FULLY_CURRENT,4,1,EARLY_MONTH,18338114.0
04/02/2025,February,2025,Q1,Q1-2025,JEWELLS LINKS CONSULTS SERVICES LTD,"CONSULTANCY, EDUCATION AND TRAINING",791325.86,791325.86,0.0,0,0,FULLY_CURRENT,4,1,EARLY_MONTH,79132586.0
05/02/2025,February,2025,Q1,Q1-2025,OMO-ORIA OIL SERVICES LTD,OIL AND GAS,506930.0,506930.0,0.0,0,0,FULLY_CURRENT,5,1,EARLY_MONTH,50693000.0
05/02/2025,February,2025,Q1,Q1-2025,VALEMY AND SUNPAS INT LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,5,1,EARLY_MONTH,10000000.0
05/02/2025,February,2025,Q1,Q1-2025,TENARIS GLOBAL SERVICES NIG LTD,GENERAL CONTRACT,38902687.0,38902687.0,0.0,0,0,FULLY_CURRENT,5,1,EARLY_MONTH,3890268700.0
05/02/2025,February,2025,Q1,Q1-2025,AMOTOI GLOBAL SERVICES LTD,GENERAL CONTRACT,150000.0,150000.0,0.0,0,0,FULLY_CURRENT,5,1,EARLY_MONTH,15000000.0
05/02/2025,February,2025,Q1,Q1-2025,ZORAND INTEGRATED SERVICES LIMITED,GENERAL CONTRACT,120000.0,120000.0,0.0,0,0,FULLY_CURRENT,5,1,EARLY_MONTH,12000000.0
05/02/2025,February,2025,Q1,Q1-2025,KATAMEGOS AFRICA LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,5,1,EARLY_MONTH,10000000.0
05/02/2025,February,2025,Q1,Q1-2025,BLUREX NIGERIA LIMITED,MARITIME AND SHIPPING,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,5,1,EARLY_MONTH,10000000.0
05/02/2025,February,2025,Q1,Q1-2025,FRAZIMEX ENGINEERING LTD,"BUILDING, CONSTRUCTION AND ENGINEERING",5000000.0,5000000.0,0.0,0,0,FULLY_CURRENT,5,1,EARLY_MONTH,500000000.0
05/02/2025,February,2025,Q1,Q1-2025,MULTI BOOM SERVICES LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,5,1,EARLY_MONTH,10000000.0
05/02/2025,February,2025,Q1,Q1-2025,ACE FOOTWEAR MANUFACTURING COMPANY LIMITED,MANUFACTURING,1623880.0,1623880.0,0.0,0,0,FULLY_CURRENT,5,1,EARLY_MONTH,162388000.0
05/02/2025,February,2025,Q1,Q1-2025,UAV GLOBAL INTEGRATED CONCEPT LTD,"CONSULTANCY, EDUCATION AND TRAINING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,5,1,EARLY_MONTH,10000000.0
06/02/2025,February,2025,Q1,Q1-2025,VOUTCH-TEK SERVICES LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,6,1,EARLY_MONTH,10000000.0
06/02/2025,February,2025,Q1,Q1-2025,AKOBULIFE PC. LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,6,1,EARLY_MONTH,10000000.0
06/02/2025,February,2025,Q1,Q1-2025,N S P MENE GLOBAL SERVICES & TRANS LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,6,1,EARLY_MONTH,10000000.0
06/02/2025,February,2025,Q1,Q1-2025,LUMARID SERVICES LIMITED,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,6,1,EARLY_MONTH,10000000.0
06/02/2025,February,2025,Q1,Q1-2025,SOBAZ NIGERIA LIMITED,GENERAL CONTRACT,3017049.0,3017049.0,0.0,0,0,FULLY_CURRENT,6,1,EARLY_MONTH,301704900.0
06/02/2025,February,2025,Q1,Q1-2025,SJV OFFSHORES NIGERIA LIMITED,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,6,1,EARLY_MONTH,10000000.0
06/02/2025,February,2025,Q1,Q1-2025,JC INTERNATIONAL LTD,GENERAL CONTRACT,4841465.73,4841465.73,0.0,0,0,FULLY_CURRENT,6,1,EARLY_MONTH,484146573.0
06/02/2025,February,2025,Q1,Q1-2025,RAPID JOSE OIL AND GAS LIMITED,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,6,1,EARLY_MONTH,10000000.0
06/02/2025,February,2025,Q1,Q1-2025,ERASKO ENERGY LTD,OIL AND GAS,336975.39,336975.39,0.0,0,0,FULLY_CURRENT,6,1,EARLY_MONTH,33697539.0
06/02/2025,February,2025,Q1,Q1-2025,ACRONA ENERGY LTD,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,6,1,EARLY_MONTH,10000000.0
06/02/2025,February,2025,Q1,Q1-2025,REVEILLE OIL AND GAS SERVICES NIGERIA LIMITED,OIL AND GAS,133400.0,133400.0,0.0,0,0,FULLY_CURRENT,6,1,EARLY_MONTH,13340000.0
06/02/2025,February,2025,Q1,Q1-2025,EXMATSUR OILFIELD SUPPORT LTD,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,6,1,EARLY_MONTH,10000000.0
07/02/2025,February,2025,Q1,Q1-2025,PEARL CONSULTANTS,"CONSULTANCY, EDUCATION AND TRAINING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,7,1,EARLY_MONTH,10000000.0
07/02/2025,February,2025,Q1,Q1-2025,MOVING POWER ENERGY LTD,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,7,1,EARLY_MONTH,10000000.0
07/02/2025,February,2025,Q1,Q1-2025,ATLANTIC FLUIDS AND INTEGRATED SERVICES LIMITED,GENERAL CONTRACT,400251.68,400251.68,0.0,0,0,FULLY_CURRENT,7,1,EARLY_MONTH,40025168.0
07/02/2025,February,2025,Q1,Q1-2025,ATLANTIC FLUIDS AND INTEGRATED SERVICES LIMITED,GENERAL CONTRACT,1000000.0,1000000.0,0.0,0,0,FULLY_CURRENT,7,1,EARLY_MONTH,100000000.0
07/02/2025,February,2025,Q1,Q1-2025,CHAVYN NIGERIA LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,7,1,EARLY_MONTH,10000000.0
07/02/2025,February,2025,Q1,Q1-2025,MESCHIA CONSULTING LIMITED,"CONSULTANCY, EDUCATION AND TRAINING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,7,1,EARLY_MONTH,10000000.0
08/02/2025,February,2025,Q1,Q1-2025,OILFIELD SOLUTIONS LIMITED,OIL AND GAS,341737.74,341737.74,0.0,0,0,FULLY_CURRENT,8,2,MID_MONTH,34173774.0
09/02/2025,February,2025,Q1,Q1-2025,YOCUS CONSULTS INTERNATIONAL LIMITED,"CONSULTANCY, EDUCATION AND TRAINING",1213380.09,1213380.09,0.0,0,0,FULLY_CURRENT,9,2,MID_MONTH,121338009.0
09/02/2025,February,2025,Q1,Q1-2025,TEAMWORK ENGINEERING NIG LTD,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,9,2,MID_MONTH,10000000.0
10/02/2025,February,2025,Q1,Q1-2025,FREEDEEP OFFSHORE LIMITED,OIL AND GAS,400000.0,400000.0,0.0,0,0,FULLY_CURRENT,10,2,MID_MONTH,40000000.0
10/02/2025,February,2025,Q1,Q1-2025,IDEAL BROTHERS INVESTMENT LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,10,2,MID_MONTH,10000000.0
10/02/2025,February,2025,Q1,Q1-2025,IDONI OIL AND GAS LTD,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,10,2,MID_MONTH,10000000.0
10/02/2025,February,2025,Q1,Q1-2025,WATERGATE TECHNICAL SERVICES LTD,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,10,2,MID_MONTH,10000000.0
10/02/2025,February,2025,Q1,Q1-2025,LE-QUEST UPSTREAMS SERVICES LTD,GENERAL CONTRACT,301299.07,301299.07,0.0,0,0,FULLY_CURRENT,10,2,MID_MONTH,30129907.0
10/02/2025,February,2025,Q1,Q1-2025,NEXTCASTLE ENERGY LIMITED,OIL AND GAS,128552.1,128552.1,0.0,0,0,FULLY_CURRENT,10,2,MID_MONTH,12855210.0
10/02/2025,February,2025,Q1,Q1-2025,CHUKSCO STEEL CO. LTD,GENERAL CONTRACT,200000.0,200000.0,0.0,0,0,FULLY_CURRENT,10,2,MID_MONTH,20000000.0
11/02/2025,February,2025,Q1,Q1-2025,STANCHIONS LOGISTICS LIMITED,TRANSPORT AND TRAVELS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,11,2,MID_MONTH,10000000.0
11/02/2025,February,2025,Q1,Q1-2025,C.R.N. INVESTMENT LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,11,2,MID_MONTH,10000000.0
11/02/2025,February,2025,Q1,Q1-2025,GENESIS TECHNICAL CO LTD,INFORMATION TECHNOLOGY,684310.98,684310.98,0.0,0,0,FULLY_CURRENT,11,2,MID_MONTH,68431098.0
11/02/2025,February,2025,Q1,Q1-2025,STANCHIONS NIGERIA LIMITED,GENERAL CONTRACT,211750.0,211750.0,0.0,0,0,FULLY_CURRENT,11,2,MID_MONTH,21175000.0
11/02/2025,February,2025,Q1,Q1-2025,BLANCOTE OIL AND GAS LIMITED,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,11,2,MID_MONTH,10000000.0
11/02/2025,February,2025,Q1,Q1-2025,CAPITAL DESIGN AND CONSTRUCTION SERVICES LTD,"BUILDING, CONSTRUCTION AND ENGINEERING",300000.0,300000.0,0.0,0,0,FULLY_CURRENT,11,2,MID_MONTH,30000000.0
11/02/2025,February,2025,Q1,Q1-2025,SUDELETTRA NIG. LTD,GENERAL CONTRACT,1845000.0,1845000.0,0.0,0,0,FULLY_CURRENT,11,2,MID_MONTH,184500000.0
11/02/2025,February,2025,Q1,Q1-2025,AIR SEA FREIGHTERS LTD,GENERAL CONTRACT,346529.57,346529.57,0.0,0,0,FULLY_CURRENT,11,2,MID_MONTH,34652957.0
11/02/2025,February,2025,Q1,Q1-2025,WEMBLYN OIL AND GAS LTD,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,11,2,MID_MONTH,10000000.0
11/02/2025,February,2025,Q1,Q1-2025,MABISEL TRADING AND CONSTRUCTION CO. LTD,"BUILDING, CONSTRUCTION AND ENGINEERING",504997.34,504997.34,0.0,0,0,FULLY_CURRENT,11,2,MID_MONTH,50499734.0
11/02/2025,February,2025,Q1,Q1-2025,FOLSTAJ INTERNATIONAL LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,11,2,MID_MONTH,10000000.0
11/02/2025,February,2025,Q1,Q1-2025,TECHNIQUES INTERNATIONAL CORPORATION NIGERIA LIMITED,INFORMATION TECHNOLOGY,130548.07,130548.07,0.0,0,0,FULLY_CURRENT,11,2,MID_MONTH,13054807.0
11/02/2025,February,2025,Q1,Q1-2025,EPSS PRIVATE SECURITY SERVICES LIMITED,GENERAL CONTRACT,130965.54,130965.54,0.0,0,0,FULLY_CURRENT,11,2,MID_MONTH,13096554.0
12/02/2025,February,2025,Q1,Q1-2025,KEDRUS CONSULTING LIMITED,"CONSULTANCY, EDUCATION AND TRAINING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,12,2,MID_MONTH,10000000.0
12/02/2025,February,2025,Q1,Q1-2025,MOSTEV TRADING NIG LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,12,2,MID_MONTH,10000000.0
12/02/2025,February,2025,Q1,Q1-2025,KURUS NIG LTD,GENERAL CONTRACT,1329023.38,1329023.38,0.0,0,0,FULLY_CURRENT,12,2,MID_MONTH,132902338.0
12/02/2025,February,2025,Q1,Q1-2025,JEWELLS LINKS CONSULTS SERVICES LTD,"CONSULTANCY, EDUCATION AND TRAINING",349778.19,349778.19,0.0,0,0,FULLY_CURRENT,12,2,MID_MONTH,34977819.0
12/02/2025,February,2025,Q1,Q1-2025,PROEZIT GEOWORKS AND ENGINEERING COMPANY LTD,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,12,2,MID_MONTH,10000000.0
12/02/2025,February,2025,Q1,Q1-2025,NEC TECHNICAL SYSTEMS LTD,INFORMATION TECHNOLOGY,257720.17,257720.17,0.0,0,0,FULLY_CURRENT,12,2,MID_MONTH,25772017.0
12/02/2025,February,2025,Q1,Q1-2025,FAMTS INTEGRATED SERVICES LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,12,2,MID_MONTH,10000000.0
13/02/2025,February,2025,Q1,Q1-2025,HENROPOSKY ENGINEERING COMPANY LIMITED,"BUILDING, CONSTRUCTION AND ENGINEERING",400000.0,400000.0,0.0,0,0,FULLY_CURRENT,13,2,MID_MONTH,40000000.0
13/02/2025,February,2025,Q1,Q1-2025,UNAG SERVICES NIGERIA LIMITED,GENERAL CONTRACT,183165.0,183165.0,0.0,0,0,FULLY_CURRENT,13,2,MID_MONTH,18316500.0
13/02/2025,February,2025,Q1,Q1-2025,KEMUD INTERNATIONAL LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,13,2,MID_MONTH,10000000.0
13/02/2025,February,2025,Q1,Q1-2025,MIDWEST PRIME RESOURCES LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,13,2,MID_MONTH,10000000.0
13/02/2025,February,2025,Q1,Q1-2025,JUESCO NIGERIA LTD,GENERAL CONTRACT,1246221.85,1246221.85,0.0,0,0,FULLY_CURRENT,13,2,MID_MONTH,124622185.0
13/02/2025,February,2025,Q1,Q1-2025,OANDA INTEGRATED LOGISTICS LTD,TRANSPORT AND TRAVELS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,13,2,MID_MONTH,10000000.0
13/02/2025,February,2025,Q1,Q1-2025,JEGH ENERGY SERVICES LTD,OIL AND GAS,104852.48,104852.48,0.0,0,0,FULLY_CURRENT,13,2,MID_MONTH,10485248.0
13/02/2025,February,2025,Q1,Q1-2025,ION CONSULT LTD,"CONSULTANCY, EDUCATION AND TRAINING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,13,2,MID_MONTH,10000000.0
13/02/2025,February,2025,Q1,Q1-2025,HELICON INDUSTRIAL SERVICES NIG LTD,MANUFACTURING,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,13,2,MID_MONTH,10000000.0
13/02/2025,February,2025,Q1,Q1-2025,BAMA WORLDWIDE SOLUTIONS NIGERIA LIMITED,GENERAL CONTRACT,576435.82,576435.82,0.0,0,0,FULLY_CURRENT,13,2,MID_MONTH,57643582.0
13/02/2025,February,2025,Q1,Q1-2025,REWAJ CORPORATE LIMITED,GENERAL CONTRACT,424000.0,424000.0,0.0,0,0,FULLY_CURRENT,13,2,MID_MONTH,42400000.0
14/02/2025,February,2025,Q1,Q1-2025,UNION ENERGY SERVICES LTD,OIL AND GAS,1342101.72,1342101.72,0.0,0,0,FULLY_CURRENT,14,2,MID_MONTH,134210172.0
14/02/2025,February,2025,Q1,Q1-2025,UNION ENERGY SERVICES LTD,OIL AND GAS,401594.44,401594.44,0.0,0,0,FULLY_CURRENT,14,2,MID_MONTH,40159444.0
14/02/2025,February,2025,Q1,Q1-2025,KINGSOO GLOBAL MARITIME LTD,MARITIME AND SHIPPING,836555.5,836555.5,0.0,0,0,FULLY_CURRENT,14,2,MID_MONTH,83655550.0
14/02/2025,February,2025,Q1,Q1-2025,INTERNATIONAL QUEST IQ LIMITED,GENERAL CONTRACT,200000.0,200000.0,0.0,0,0,FULLY_CURRENT,14,2,MID_MONTH,20000000.0
14/02/2025,February,2025,Q1,Q1-2025,GEOMARINE SYSTEMS LTD,MARITIME AND SHIPPING,183804.0,183804.0,0.0,0,0,FULLY_CURRENT,14,2,MID_MONTH,18380400.0
14/02/2025,February,2025,Q1,Q1-2025,TECHDAER SERVICES LIMITED,OIL AND GAS,414000.0,414000.0,0.0,0,0,FULLY_CURRENT,14,2,MID_MONTH,41400000.0
14/02/2025,February,2025,Q1,Q1-2025,KINETIC ELECTROMECHANIC NIGERIA LTD,GENERAL CONTRACT,1466081.81,1466081.81,0.0,0,0,FULLY_CURRENT,14,2,MID_MONTH,146608181.0
14/02/2025,February,2025,Q1,Q1-2025,OIS INDORAMA PORT LIMITED,GENERAL CONTRACT,817516.82,817516.82,0.0,0,0,FULLY_CURRENT,14,2,MID_MONTH,81751682.0
14/02/2025,February,2025,Q1,Q1-2025,BUBBLE POINT NIG LTD,GENERAL CONTRACT,1315455.88,1315455.88,0.0,0,0,FULLY_CURRENT,14,2,MID_MONTH,131545588.0
14/02/2025,February,2025,Q1,Q1-2025,WECO ENGINEERING & CONST.,"BUILDING, CONSTRUCTION AND ENGINEERING",1122389.7,1122389.7,0.0,0,0,FULLY_CURRENT,14,2,MID_MONTH,112238970.0
14/02/2025,February,2025,Q1,Q1-2025,INTER GLOBAL PROJECT SERVICES LIMITED,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,14,2,MID_MONTH,10000000.0
17/02/2025,February,2025,Q1,Q1-2025,MILAT NIGERIA LIMITED,OIL AND GAS,1704446.17,1704446.17,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,170444617.0
17/02/2025,February,2025,Q1,Q1-2025,OJES ASSOCIATES NIG ENTERPRISES LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,10000000.0
17/02/2025,February,2025,Q1,Q1-2025,CLIMAX INSPECTION SERVICES LIMITED,GENERAL CONTRACT,210200.0,210200.0,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,21020000.0
17/02/2025,February,2025,Q1,Q1-2025,ARCFORMS ANALYTICA LIMITED,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,10000000.0
17/02/2025,February,2025,Q1,Q1-2025,LORANTO LIMITED,GENERAL CONTRACT,400000.0,400000.0,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,40000000.0
17/02/2025,February,2025,Q1,Q1-2025,ATMAX GREEN PLANET LIMITED,GENERAL CONTRACT,200000.0,200000.0,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,20000000.0
17/02/2025,February,2025,Q1,Q1-2025,COLLECTIVE POWER LIMITED,"CONSULTANCY, EDUCATION AND TRAINING",361001.43,361001.43,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,36100143.0
17/02/2025,February,2025,Q1,Q1-2025,WEST ATLANTIC SHIPYARD LIMITED,MARITIME AND SHIPPING,256940.02,256940.02,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,25694002.0
17/02/2025,February,2025,Q1,Q1-2025,AMCHEZ SERVICES LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,10000000.0
17/02/2025,February,2025,Q1,Q1-2025,PEBRAN OILFIELD SERVICES LTD,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,10000000.0
